esd,record_time,soc,pack_voltage (V),charge_current (A),max_cell_voltage (V),min_cell_voltage (V),max_temperature (℃),min_temperature (℃),available_energy (kw),available_capacity (Ah)
900004873,2.02E+13,67.6,349.0,-40.16000,3.652,3.618,36,34,30.16,91.98
900004881,2.02E+13,49.0,339.1,-33.93000,3.552,3.513,36,34,23.65,72.45
900004887,2.02E+13,16.2,319.9,-31.92000,3.346,3.319,33,31,12.17,38.01
900004893,2.02E+13,32.9,328.9,-67.91000,3.446,3.407,32,30,18.02,55.55
900004894,2.02E+13,67.9,348.3,-36.94000,3.641,3.616,36,34,30.27,92.30
900004900,2.02E+13,61.2,346.6,-30.92000,3.636,3.585,35,34,27.92,85.26
900004907,2.02E+13,45.2,336.8,-46.75000,3.519,3.498,32,30,22.32,68.46
900004908,2.02E+13,79.5,354.9,-64.54000,3.720,3.674,34,32,34.00,100.00
900004915,2.02E+13,72.1,351.8,-38.96000,3.675,3.654,33,32,31.73,96.70
900004922,2.02E+13,47.6,337.2,-63.50000,3.532,3.493,33,31,23.16,70.98
900004927,2.02E+13,51.1,339.8,-26.21000,3.560,3.520,32,31,24.38,74.66
900004929,2.02E+13,64.0,347.5,-69.64000,3.631,3.609,34,33,28.90,88.20
900004932,2.02E+13,25.6,326.6,-37.01000,3.412,3.393,34,33,15.46,47.88
900004939,2.02E+13,66.7,349.4,-56.49000,3.664,3.616,32,31,29.84,91.04
900004942,2.02E+13,66.3,349.6,-32.72000,3.661,3.623,34,33,29.70,90.61
900004945,2.02E+13,68.3,348.7,-52.72000,3.643,3.622,33,32,30.40,92.72
900004953,2.02E+13,47.0,338.0,-65.72000,3.542,3.500,34,33,22.95,70.35
900004961,2.02E+13,75.9,355.0,-65.78000,3.712,3.683,36,34,33.06,100.00
900004969,2.02E+13,69.4,349.8,-52.74000,3.668,3.620,38,36,30.79,93.87
900004971,2.02E+13,45.8,336.8,-74.35000,3.530,3.486,32,30,22.53,69.09
900004977,2.02E+13,16.6,321.8,-63.31000,3.363,3.340,36,35,12.31,38.43
900004981,2.02E+13,32.0,329.6,-55.35000,3.442,3.424,33,32,17.70,54.60
900004989,2.02E+13,16.7,320.0,-49.77000,3.348,3.319,33,32,12.34,38.53
900004997,2.02E+13,42.7,334.3,-69.30000,3.496,3.468,36,35,21.45,65.84
900005005,2.02E+13,26.7,327.3,-42.63000,3.423,3.395,37,36,15.84,49.03
900005006,2.02E+13,46.1,337.4,-73.13000,3.532,3.496,33,31,22.63,69.41
900005013,2.02E+13,50.1,337.8,-59.39000,3.532,3.506,35,33,24.04,73.61
900005015,2.02E+13,69.2,348.8,-49.00000,3.660,3.607,37,35,30.72,93.66
900005018,2.02E+13,55.3,342.8,-51.20000,3.586,3.557,32,31,25.85,79.06
900005021,2.02E+13,57.1,343.8,-30.95000,3.593,3.570,33,31,26.48,80.96
900005022,2.02E+13,16.4,320.2,-52.81000,3.341,3.329,38,36,12.24,38.22
900005028,2.02E+13,25.5,326.9,-62.40000,3.423,3.387,35,34,15.42,47.78
900005034,2.02E+13,22.7,323.8,-40.17000,3.387,3.360,34,32,14.45,44.84
900005041,2.02E+13,44.4,336.8,-35.19000,3.528,3.489,36,34,22.04,67.62
900005048,2.02E+13,74.0,352.0,-46.80000,3.693,3.640,36,34,32.40,98.70
900005056,2.02E+13,16.6,321.0,-64.97000,3.361,3.326,34,32,12.31,38.43
900005059,2.02E+13,47.1,339.0,-74.92000,3.547,3.515,37,35,22.98,70.46
900005063,2.02E+13,62.6,345.1,-30.49000,3.603,3.586,35,33,28.41,86.73
900005070,2.02E+13,24.8,325.2,-47.06000,3.403,3.371,33,31,15.18,47.04
900005072,2.02E+13,54.2,340.6,-60.50000,3.567,3.529,33,31,25.47,77.91
900005075,2.02E+13,45.1,336.3,-59.77000,3.524,3.483,36,34,22.29,68.36
900005077,2.02E+13,19.4,323.1,-73.70000,3.377,3.354,34,33,13.29,41.37
900005081,2.02E+13,59.7,345.1,-53.42000,3.605,3.584,38,35,27.39,83.69
900005088,2.02E+13,49.4,339.7,-61.00000,3.546,3.530,33,31,23.79,72.87
900005091,2.02E+13,79.3,354.9,-34.36000,3.719,3.675,33,30,34.00,100.00
900005099,2.02E+13,30.0,329.7,-41.20000,3.452,3.416,34,32,17.00,52.50
900005107,2.02E+13,65.1,346.2,-62.36000,3.617,3.596,34,33,29.28,89.36
900005111,2.02E+13,77.9,355.3,-30.96000,3.723,3.679,37,36,33.77,100.00
900005118,2.02E+13,78.3,356.0,-41.71000,3.733,3.683,33,31,33.91,100.00
900005119,2.02E+13,58.3,344.3,-60.92000,3.604,3.570,36,34,26.90,82.22
900005125,2.02E+13,61.6,347.1,-33.26000,3.626,3.604,34,32,28.06,85.68
900005128,2.02E+13,40.0,333.6,-71.97000,3.487,3.462,34,32,20.50,63.00
900005131,2.02E+13,66.2,348.0,-61.21000,3.647,3.602,38,36,29.67,90.51
900005134,2.02E+13,71.8,350.2,-32.26000,3.659,3.636,38,36,31.63,96.39
900005136,2.02E+13,76.4,352.9,-67.49000,3.701,3.651,32,30,33.24,100.00
900005139,2.02E+13,40.4,334.1,-55.11000,3.492,3.469,33,31,20.64,63.42
900005144,2.02E+13,61.0,345.8,-44.41000,3.617,3.588,33,31,27.85,85.05
900005145,2.02E+13,43.1,336.1,-44.53000,3.512,3.491,35,33,21.59,66.25
900005152,2.02E+13,61.9,347.0,-22.71000,3.631,3.597,38,35,28.16,86.00
900005157,2.02E+13,26.6,326.3,-64.47000,3.418,3.379,35,33,15.81,48.93
900005161,2.02E+13,34.2,331.0,-26.90000,3.461,3.435,36,36,18.47,56.91
900005167,2.02E+13,24.0,324.5,-59.88000,3.388,3.373,33,32,14.90,46.20
900005174,2.02E+13,29.7,328.1,-36.87000,3.428,3.408,32,30,16.89,52.19
900005175,2.02E+13,52.9,340.3,-48.37000,3.569,3.521,33,31,25.01,76.55
900005178,2.02E+13,71.4,350.9,-40.08000,3.675,3.635,32,30,31.49,95.97
900005184,2.02E+13,32.0,329.9,-51.79000,3.448,3.424,38,36,17.70,54.60
900005192,2.02E+13,33.2,331.5,-58.52000,3.470,3.436,36,35,18.12,55.86
900005193,2.02E+13,30.2,327.9,-47.30000,3.436,3.395,32,31,17.07,52.71
900005201,2.02E+13,52.9,341.3,-46.85000,3.569,3.542,35,33,25.01,76.55
900005205,2.02E+13,68.9,349.9,-36.27000,3.654,3.635,32,30,30.62,93.35
900005210,2.02E+13,61.0,344.6,-67.80000,3.612,3.566,35,34,27.85,85.05
900005212,2.02E+13,79.8,356.9,-43.03000,3.734,3.702,38,36,34.00,100.00
900005216,2.02E+13,29.0,328.2,-39.17000,3.437,3.401,34,33,16.65,51.45
900005222,2.02E+13,17.5,322.3,-48.35000,3.371,3.343,34,32,12.62,39.38
900005227,2.02E+13,25.8,324.5,-74.59000,3.399,3.361,33,31,15.53,48.09
900005230,2.02E+13,15.8,320.3,-57.74000,3.345,3.329,35,34,12.03,37.59
900005233,2.02E+13,36.6,331.9,-63.60000,3.467,3.448,34,32,19.31,59.43
900005240,2.02E+13,68.5,349.9,-74.17000,3.660,3.629,32,30,30.47,92.92
900005245,2.02E+13,57.5,342.5,-31.26000,3.579,3.556,37,35,26.62,81.38
900005252,2.02E+13,77.5,353.3,-26.66000,3.701,3.660,36,35,33.62,100.00
900005255,2.02E+13,60.5,344.9,-49.11000,3.611,3.574,37,36,27.67,84.53
900005261,2.02E+13,75.8,352.1,-31.64000,3.692,3.643,35,34,33.03,100.00
900005263,2.02E+13,48.0,338.4,-74.90000,3.543,3.508,35,34,23.30,71.40
900005269,2.02E+13,50.1,340.2,-54.59000,3.566,3.522,37,35,24.04,73.61
900005277,2.02E+13,16.8,320.3,-33.38000,3.342,3.330,36,35,12.38,38.64
900005285,2.02E+13,20.9,322.5,-68.30000,3.368,3.350,35,34,13.81,42.95
900005288,2.02E+13,49.2,339.9,-74.82000,3.553,3.529,34,32,23.72,72.66
900005293,2.02E+13,21.7,324.2,-61.30000,3.385,3.369,37,34,14.09,43.78
900005301,2.02E+13,22.3,324.7,-48.63000,3.400,3.364,36,35,14.30,44.42
900005306,2.02E+13,48.1,338.4,-50.90000,3.544,3.505,33,31,23.34,71.50
900005307,2.02E+13,37.3,331.9,-32.62000,3.478,3.437,34,33,19.55,60.16
900005309,2.02E+13,70.4,350.1,-62.68000,3.658,3.635,32,31,31.14,94.92
900005315,2.02E+13,41.1,335.0,-59.97000,3.512,3.468,36,35,20.88,64.16
900005322,2.02E+13,22.9,323.9,-42.57000,3.385,3.363,32,31,14.51,45.05
900005328,2.02E+13,56.9,343.3,-61.19000,3.592,3.559,35,33,26.41,80.75
900005331,2.02E+13,32.4,328.9,-72.79000,3.440,3.413,35,33,17.84,55.02
900005336,2.02E+13,67.2,347.6,-68.69000,3.635,3.607,34,31,30.02,91.56
900005343,2.02E+13,37.8,331.4,-48.54000,3.466,3.438,36,34,19.73,60.69
900005348,2.02E+13,33.5,331.4,-47.12000,3.461,3.442,33,32,18.23,56.18
900005354,2.02E+13,26.6,325.5,-42.68000,3.398,3.383,37,36,15.81,48.93
900005361,2.02E+13,76.0,354.7,-51.55000,3.713,3.677,34,33,33.10,100.00
900005366,2.02E+13,49.5,338.3,-29.85000,3.534,3.514,36,34,23.82,72.97
900005372,2.02E+13,24.9,325.7,-30.23000,3.402,3.383,35,33,15.21,47.14
900005374,2.02E+13,63.3,347.6,-47.60000,3.643,3.599,37,35,28.65,87.47
900005378,2.02E+13,30.6,327.9,-74.29000,3.429,3.402,33,32,17.21,53.13
900005383,2.02E+13,48.2,337.3,-49.18000,3.521,3.505,37,35,23.37,71.61
900005388,2.02E+13,50.5,338.6,-33.41000,3.535,3.520,37,35,24.17,74.03
900005395,2.02E+13,78.4,354.1,-71.32000,3.716,3.661,36,34,33.94,100.00
900005398,2.02E+13,54.7,341.6,-55.71000,3.580,3.537,33,32,25.64,78.44
900005404,2.02E+13,77.5,353.2,-57.75000,3.695,3.664,33,31,33.62,100.00
900005412,2.02E+13,58.6,344.7,-34.15000,3.606,3.576,37,36,27.01,82.53
900005420,2.02E+13,73.6,353.6,-48.67000,3.707,3.660,34,33,32.26,98.28
900005422,2.02E+13,68.5,349.1,-51.85000,3.657,3.616,38,35,30.47,92.92
900005430,2.02E+13,48.9,339.0,-61.32000,3.553,3.510,34,32,23.61,72.34
900005434,2.02E+13,15.2,321.2,-70.55000,3.352,3.340,36,34,11.82,36.96
900005442,2.02E+13,74.1,353.7,-63.96000,3.705,3.664,38,36,32.43,98.80
900005444,2.02E+13,37.6,331.9,-37.42000,3.476,3.439,36,35,19.66,60.48
900005448,2.02E+13,72.2,351.3,-63.41000,3.683,3.636,33,31,31.77,96.81
900005455,2.02E+13,54.6,340.6,-65.36000,3.562,3.534,33,31,25.61,78.33
900005461,2.02E+13,16.7,320.0,-67.53000,3.340,3.328,34,32,12.34,38.53
900005469,2.02E+13,79.1,356.5,-46.84000,3.723,3.705,36,33,34.00,100.00
900005470,2.02E+13,58.8,345.4,-35.18000,3.619,3.578,33,32,27.08,82.74
900005475,2.02E+13,57.8,345.0,-45.86000,3.613,3.575,32,30,26.73,81.69
900005483,2.02E+13,52.0,339.4,-35.99000,3.553,3.518,35,32,24.70,75.60
900005490,2.02E+13,56.5,343.0,-71.28000,3.596,3.550,34,33,26.27,80.33
900005498,2.02E+13,52.3,341.9,-66.69000,3.582,3.541,35,33,24.80,75.91
900005499,2.02E+13,23.8,324.8,-38.82000,3.396,3.371,37,35,14.83,45.99
900005502,2.02E+13,38.2,331.9,-65.27000,3.467,3.448,36,33,19.87,61.11
900005503,2.02E+13,68.4,348.6,-66.03000,3.657,3.606,34,32,30.44,92.82
900005511,2.02E+13,38.2,331.3,-52.91000,3.458,3.444,37,36,19.87,61.11
900005513,2.02E+13,73.0,351.4,-46.00000,3.679,3.641,35,34,32.05,97.65
900005519,2.02E+13,76.4,352.6,-71.78000,3.699,3.648,34,33,33.24,100.00
900005522,2.02E+13,29.4,328.8,-25.84000,3.445,3.406,36,33,16.79,51.87
900005523,2.02E+13,54.8,341.1,-35.16000,3.562,3.545,35,33,25.68,78.54
900005526,2.02E+13,40.4,334.5,-56.14000,3.497,3.472,37,36,20.64,63.42
900005530,2.02E+13,24.9,324.7,-48.87000,3.390,3.375,36,35,15.21,47.14
900005534,2.02E+13,56.8,342.0,-30.07000,3.587,3.538,38,36,26.38,80.64
900005538,2.02E+13,40.7,334.7,-54.45000,3.500,3.474,36,35,20.74,63.74
900005539,2.02E+13,52.0,339.4,-57.72000,3.549,3.521,35,32,24.70,75.60
900005546,2.02E+13,49.0,340.0,-42.99000,3.554,3.529,37,35,23.65,72.45
900005547,2.02E+13,73.4,351.4,-37.41000,3.684,3.637,32,30,32.19,98.07
900005551,2.02E+13,74.7,352.0,-73.26000,3.676,3.656,38,36,32.64,99.44
900005559,2.02E+13,72.7,352.2,-55.99000,3.680,3.657,33,32,31.95,97.34
900005563,2.02E+13,41.7,333.3,-53.92000,3.481,3.462,34,32,21.09,64.78
900005564,2.02E+13,50.8,339.2,-28.58000,3.557,3.510,32,31,24.28,74.34
900005566,2.02E+13,28.6,326.6,-26.04000,3.419,3.384,38,36,16.51,51.03
900005570,2.02E+13,64.5,346.3,-36.34000,3.633,3.581,37,35,29.07,88.73
900005572,2.02E+13,26.7,327.9,-52.51000,3.426,3.404,35,33,15.84,49.03
900005574,2.02E+13,78.3,353.8,-38.56000,3.702,3.668,38,36,33.91,100.00
900005576,2.02E+13,15.1,319.4,-73.88000,3.335,3.320,32,30,11.79,36.86
900005580,2.02E+13,18.8,322.4,-48.30000,3.367,3.349,33,31,13.08,40.74
900005588,2.02E+13,51.4,339.2,-59.16000,3.555,3.512,36,34,24.49,74.97
900005589,2.02E+13,61.6,346.6,-31.61000,3.621,3.600,34,33,28.06,85.68
900005594,2.02E+13,55.5,341.4,-46.14000,3.571,3.541,38,36,25.92,79.28
900005600,2.02E+13,39.6,334.8,-61.68000,3.509,3.466,34,32,20.36,62.58
900005603,2.02E+13,66.9,349.3,-74.30000,3.652,3.625,36,34,29.91,91.25
900005611,2.02E+13,37.1,330.8,-49.02000,3.462,3.430,35,33,19.48,59.96
900005618,2.02E+13,24.0,323.7,-73.14000,3.390,3.354,33,31,14.90,46.20
900005624,2.02E+13,15.0,320.5,-44.34000,3.346,3.331,36,34,11.75,36.75
900005626,2.02E+13,18.0,321.0,-28.18000,3.350,3.338,32,30,12.80,39.90
900005629,2.02E+13,52.2,339.5,-65.51000,3.548,3.526,36,33,24.77,75.81
900005634,2.02E+13,18.8,323.4,-71.18000,3.382,3.355,33,31,13.08,40.74
900005639,2.02E+13,72.5,350.2,-24.98000,3.666,3.631,32,30,31.88,97.12
900005643,2.02E+13,50.8,340.5,-67.64000,3.566,3.528,32,30,24.28,74.34
900005648,2.02E+13,59.4,343.2,-41.61000,3.591,3.560,38,36,27.29,83.37
900005653,2.02E+13,72.1,350.3,-45.23000,3.669,3.628,34,31,31.73,96.70
900005661,2.02E+13,56.0,342.3,-53.53000,3.586,3.545,35,34,26.10,79.80
900005664,2.02E+13,65.6,349.2,-62.74000,3.664,3.612,33,31,29.46,89.88
900005672,2.02E+13,49.5,339.4,-55.72000,3.552,3.519,38,36,23.82,72.97
900005675,2.02E+13,61.8,346.1,-39.74000,3.626,3.585,34,32,28.13,85.89
900005677,2.02E+13,34.5,330.0,-50.01000,3.454,3.421,37,36,18.57,57.23
900005682,2.02E+13,17.7,320.8,-25.30000,3.353,3.329,36,35,12.70,39.59
900005685,2.02E+13,79.6,356.0,-65.03000,3.730,3.687,33,31,34.00,100.00
900005686,2.02E+13,71.8,352.0,-69.99000,3.692,3.641,34,32,31.63,96.39
900005687,2.02E+13,72.0,351.2,-69.25000,3.674,3.643,36,34,31.70,96.60
900005693,2.02E+13,77.7,355.6,-47.34000,3.724,3.684,34,32,33.70,100.00
900005700,2.02E+13,62.6,346.4,-24.30000,3.631,3.586,38,35,28.41,86.73
900005705,2.02E+13,32.2,330.3,-30.54000,3.461,3.421,33,31,17.77,54.81
900005713,2.02E+13,22.0,323.8,-44.80000,3.391,3.354,38,36,14.20,44.10
900005721,2.02E+13,72.9,350.6,-53.46000,3.668,3.636,34,32,32.02,97.55
900005722,2.02E+13,57.1,343.6,-36.20000,3.602,3.557,32,30,26.48,80.96
900005728,2.02E+13,50.2,338.3,-43.82000,3.538,3.509,35,32,24.07,73.71
900005732,2.02E+13,24.5,324.4,-43.70000,3.395,3.364,34,32,15.07,46.73
900005737,2.02E+13,15.7,321.5,-68.44000,3.365,3.334,36,34,11.99,37.48
900005739,2.02E+13,37.3,331.8,-65.71000,3.471,3.442,33,32,19.55,60.16
900005744,2.02E+13,29.2,326.4,-46.94000,3.419,3.381,38,36,16.72,51.66
900005747,2.02E+13,32.7,328.8,-39.46000,3.444,3.406,33,30,17.95,55.34
900005754,2.02E+13,32.7,330.4,-59.05000,3.459,3.425,35,32,17.95,55.34
900005760,2.02E+13,21.4,322.7,-28.42000,3.377,3.346,36,33,13.99,43.47
900005765,2.02E+13,36.2,330.6,-49.28000,3.464,3.424,35,34,19.17,59.01
900005767,2.02E+13,33.9,331.0,-59.97000,3.459,3.437,32,31,18.36,56.59
900005774,2.02E+13,33.9,330.6,-50.15000,3.454,3.433,37,36,18.36,56.59
900005777,2.02E+13,49.3,339.8,-52.06000,3.561,3.518,34,32,23.75,72.77
900005785,2.02E+13,51.8,339.7,-38.69000,3.559,3.519,34,33,24.63,75.39
900005789,2.02E+13,78.1,355.8,-50.88000,3.716,3.696,37,35,33.83,100.00
900005792,2.02E+13,21.3,324.5,-40.18000,3.395,3.365,37,36,13.96,43.37
900005800,2.02E+13,71.0,350.8,-29.79000,3.664,3.645,35,33,31.35,95.55
900005808,2.02E+13,70.7,350.4,-61.04000,3.660,3.640,38,36,31.25,95.23
900005813,2.02E+13,44.5,334.9,-36.67000,3.499,3.477,34,32,22.07,67.72
900005817,2.02E+13,53.6,340.0,-57.65000,3.550,3.534,35,34,25.26,77.28
900005825,2.02E+13,54.2,340.5,-34.55000,3.561,3.534,36,34,25.47,77.91
900005831,2.02E+13,75.3,354.7,-51.29000,3.705,3.685,33,31,32.85,100.00
900005832,2.02E+13,20.7,323.9,-44.21000,3.380,3.368,33,31,13.74,42.73
900005838,2.02E+13,34.4,329.5,-37.22000,3.440,3.424,33,32,18.54,57.12
900005846,2.02E+13,51.9,339.1,-49.14000,3.555,3.509,36,34,24.66,75.50
900005851,2.02E+13,75.7,352.7,-46.75000,3.692,3.656,34,32,33.00,100.00
900005853,2.02E+13,39.3,332.1,-51.91000,3.477,3.442,37,35,20.25,62.27
900005858,2.02E+13,75.4,352.3,-66.70000,3.688,3.652,38,36,32.89,100.00
900005865,2.02E+13,56.7,342.6,-40.06000,3.590,3.547,35,33,26.34,80.53
900005867,2.02E+13,54.8,340.5,-45.45000,3.558,3.535,36,34,25.68,78.54
900005874,2.02E+13,46.8,338.4,-55.07000,3.546,3.505,36,34,22.88,70.14
900005875,2.02E+13,20.1,321.7,-42.58000,3.359,3.344,37,36,13.54,42.11
900005878,2.02E+13,58.3,343.1,-24.96000,3.592,3.555,37,36,26.90,82.22
900005886,2.02E+13,20.7,322.3,-68.56000,3.365,3.350,37,35,13.74,42.73
900005889,2.02E+13,70.5,351.8,-55.61000,3.691,3.638,32,30,31.17,95.03
900005891,2.02E+13,16.3,320.7,-26.08000,3.352,3.329,36,34,12.21,38.12
900005895,2.02E+13,78.8,355.3,-48.86000,3.717,3.685,38,36,34.00,100.00
900005899,2.02E+13,60.3,344.5,-50.49000,3.606,3.571,35,33,27.60,84.31
900005900,2.02E+13,28.5,328.4,-64.59000,3.428,3.415,33,32,16.48,50.92
900005905,2.02E+13,49.6,339.1,-46.57000,3.542,3.523,33,31,23.86,73.08
900005913,2.02E+13,39.3,334.6,-67.75000,3.506,3.465,35,34,20.25,62.27
900005920,2.02E+13,44.6,336.9,-38.10000,3.531,3.488,38,36,22.11,67.83
900005927,2.02E+13,23.4,325.1,-35.64000,3.406,3.367,37,35,14.69,45.57
900005929,2.02E+13,35.3,331.2,-28.12000,3.464,3.436,35,32,18.85,58.06
900005937,2.02E+13,66.3,347.8,-51.92000,3.633,3.613,36,34,29.70,90.61
900005945,2.02E+13,33.1,329.9,-69.83000,3.444,3.428,36,34,18.09,55.76
900005953,2.02E+13,55.1,340.6,-25.51000,3.572,3.524,36,35,25.79,78.86
900005954,2.02E+13,65.9,348.7,-27.87000,3.648,3.616,34,32,29.57,90.20
900005960,2.02E+13,37.1,333.1,-62.27000,3.484,3.456,37,36,19.48,59.96
900005964,2.02E+13,42.7,335.4,-48.57000,3.514,3.473,35,33,21.45,65.84
900005967,2.02E+13,67.9,348.9,-64.74000,3.657,3.611,36,35,30.27,92.30
900005974,2.02E+13,26.1,327.5,-25.17000,3.423,3.401,38,36,15.63,48.41
900005981,2.02E+13,51.1,341.1,-30.44000,3.576,3.530,33,31,24.38,74.66
900005985,2.02E+13,66.1,349.5,-65.74000,3.655,3.626,35,33,29.63,90.41
900005987,2.02E+13,28.3,328.3,-44.56000,3.431,3.408,32,30,16.41,50.72
900005995,2.02E+13,30.9,329.6,-59.10000,3.449,3.418,33,31,17.31,53.45
900006002,2.02E+13,42.5,334.7,-64.66000,3.495,3.477,37,35,21.38,65.62
900006007,2.02E+13,68.4,348.8,-47.48000,3.649,3.618,37,35,30.44,92.82
900006014,2.02E+13,57.4,343.9,-46.87000,3.604,3.560,37,35,26.59,81.27
900006022,2.02E+13,73.9,352.1,-41.25000,3.685,3.651,37,36,32.37,98.60
900006030,2.02E+13,58.1,342.8,-50.37000,3.586,3.555,36,34,26.84,82.00
900006033,2.02E+13,41.1,333.0,-65.27000,3.485,3.452,36,34,20.88,64.16
900006039,2.02E+13,51.8,340.7,-64.25000,3.568,3.529,36,35,24.63,75.39
900006047,2.02E+13,41.3,333.6,-47.76000,3.498,3.453,38,36,20.95,64.37
900006052,2.02E+13,26.6,326.8,-66.41000,3.419,3.390,32,31,15.81,48.93
900006060,2.02E+13,59.3,345.7,-68.33000,3.615,3.588,36,34,27.25,83.27
900006065,2.02E+13,33.7,330.6,-40.91000,3.454,3.433,34,32,18.30,56.39
900006067,2.02E+13,44.4,335.9,-28.84000,3.513,3.486,35,32,22.04,67.62
900006073,2.02E+13,45.8,338.4,-24.53000,3.543,3.507,36,35,22.53,69.09
900006074,2.02E+13,17.7,322.6,-22.73000,3.374,3.346,38,36,12.70,39.59
900006075,2.02E+13,42.7,336.7,-63.65000,3.518,3.496,37,36,21.45,65.84
900006079,2.02E+13,36.1,331.3,-54.01000,3.469,3.433,35,34,19.13,58.91
900006087,2.02E+13,68.7,349.4,-52.47000,3.659,3.621,33,31,30.54,93.14
900006093,2.02E+13,28.2,328.4,-56.45000,3.440,3.401,34,32,16.37,50.61
900006099,2.02E+13,68.8,349.9,-68.21000,3.671,3.619,32,30,30.58,93.24
900006104,2.02E+13,63.5,345.4,-37.90000,3.624,3.572,34,32,28.72,87.67
900006105,2.02E+13,36.1,330.7,-60.35000,3.465,3.425,34,32,19.13,58.91
900006110,2.02E+13,66.8,349.6,-51.12000,3.660,3.624,34,32,29.88,91.14
900006111,2.02E+13,45.6,336.7,-55.59000,3.515,3.500,38,36,22.46,68.88
900006115,2.02E+13,48.3,339.1,-38.29000,3.552,3.513,32,31,23.40,71.72
900006118,2.02E+13,71.1,350.1,-56.12000,3.668,3.627,36,35,31.38,95.66
900006124,2.02E+13,77.7,353.8,-64.58000,3.710,3.660,32,30,33.70,100.00
900006130,2.02E+13,17.4,322.1,-27.96000,3.372,3.339,32,30,12.59,39.27
900006131,2.02E+13,45.9,337.1,-29.84000,3.531,3.492,36,34,22.56,69.19
900006135,2.02E+13,76.7,355.4,-63.56000,3.713,3.691,32,31,33.34,100.00
900006136,2.02E+13,79.5,354.4,-48.01000,3.703,3.680,34,33,34.00,100.00
900006144,2.02E+13,56.5,342.4,-43.70000,3.584,3.549,35,34,26.27,80.33
900006147,2.02E+13,59.7,343.6,-51.23000,3.594,3.564,34,33,27.39,83.69
900006150,2.02E+13,20.2,323.3,-42.23000,3.377,3.359,35,34,13.57,42.21
900006154,2.02E+13,73.5,352.4,-61.89000,3.680,3.662,35,34,32.22,98.17
900006158,2.02E+13,61.5,344.4,-46.75000,3.598,3.576,38,36,28.02,85.58
900006162,2.02E+13,64.7,348.1,-32.51000,3.645,3.606,33,30,29.14,88.94
900006170,2.02E+13,67.7,349.5,-26.57000,3.659,3.623,37,34,30.20,92.09
900006172,2.02E+13,46.4,336.3,-54.15000,3.515,3.492,37,35,22.74,69.72
900006176,2.02E+13,37.5,331.0,-71.07000,3.465,3.431,36,34,19.62,60.38
900006177,2.02E+13,53.1,341.8,-23.14000,3.573,3.547,37,36,25.09,76.75
900006184,2.02E+13,32.4,329.4,-57.79000,3.445,3.417,33,31,17.84,55.02
900006188,2.02E+13,74.7,353.5,-34.82000,3.700,3.665,38,37,32.64,99.44
900006195,2.02E+13,24.3,324.2,-26.99000,3.391,3.363,36,35,15.00,46.52
900006203,2.02E+13,47.2,337.2,-73.91000,3.520,3.505,36,35,23.02,70.56
900006209,2.02E+13,58.5,345.1,-69.67000,3.610,3.579,33,32,26.97,82.43
900006215,2.02E+13,73.1,350.6,-61.19000,3.663,3.641,37,35,32.08,97.75
900006222,2.02E+13,64.4,348.4,-42.26000,3.640,3.619,37,35,29.04,88.62
900006230,2.02E+13,68.1,349.5,-51.19000,3.651,3.631,38,36,30.33,92.50
900006232,2.02E+13,55.4,341.1,-71.69000,3.571,3.536,35,33,25.89,79.17
900006233,2.02E+13,15.6,320.0,-38.30000,3.344,3.323,38,36,11.96,37.38
900006238,2.02E+13,38.1,332.7,-49.12000,3.473,3.459,37,35,19.84,61.01
900006242,2.02E+13,32.3,330.7,-35.44000,3.456,3.434,38,37,17.80,54.91
900006243,2.02E+13,31.7,330.3,-24.29000,3.460,3.420,36,34,17.59,54.29
900006246,2.02E+13,18.1,322.0,-47.66000,3.366,3.342,37,35,12.84,40.01
900006254,2.02E+13,71.2,350.2,-32.12000,3.668,3.629,33,32,31.42,95.76
900006260,2.02E+13,48.1,339.7,-22.96000,3.552,3.524,35,34,23.34,71.50
900006261,2.02E+13,73.7,352.8,-50.58000,3.693,3.657,38,37,32.30,98.39
900006269,2.02E+13,45.9,336.7,-61.61000,3.527,3.488,33,31,22.56,69.19
900006276,2.02E+13,21.1,323.8,-36.61000,3.392,3.354,33,32,13.88,43.16
900006282,2.02E+13,16.8,322.2,-45.98000,3.374,3.339,36,34,12.38,38.64
900006290,2.02E+13,47.8,337.1,-55.19000,3.523,3.501,38,36,23.23,71.19
900006294,2.02E+13,49.9,339.0,-67.40000,3.541,3.522,36,35,23.96,73.40
900006299,2.02E+13,28.6,327.6,-52.46000,3.431,3.394,34,32,16.51,51.03
900006304,2.02E+13,49.5,340.1,-30.69000,3.560,3.525,33,31,23.82,72.97
900006311,2.02E+13,65.4,348.1,-62.91000,3.650,3.601,34,32,29.39,89.67
900006315,2.02E+13,30.8,327.5,-31.94000,3.427,3.396,33,32,17.28,53.34
900006318,2.02E+13,65.1,348.1,-70.93000,3.651,3.600,35,34,29.28,89.36
900006321,2.02E+13,76.1,353.3,-44.68000,3.694,3.666,33,31,33.13,100.00
900006323,2.02E+13,17.9,320.3,-53.68000,3.351,3.321,34,32,12.76,39.80
900006328,2.02E+13,44.9,335.6,-74.09000,3.511,3.481,33,30,22.21,68.15
900006335,2.02E+13,42.0,335.4,-59.98000,3.514,3.474,37,36,21.20,65.10
900006343,2.02E+13,24.6,326.7,-54.55000,3.411,3.396,36,34,15.11,46.83
900006347,2.02E+13,41.1,335.3,-26.54000,3.500,3.485,38,36,20.88,64.16
